fips,year,total_employment,total_wages,avg_annual_wage,data_processing_employment,total_establishments
17115,2022,45860.0,2979033000.0,64960.0,38.0,2023.0
17115,2023,45500.0,3051207254.0,67059.0,39.0,1985.0
17115,2024,45051.0,3053905343.0,67788.0,42.0,1981.0
18003,2010,169587.0,6541695066.0,38574.0,624.0,8879.0
18003,2011,172517.0,6820538520.0,39535.0,601.0,8902.0
18003,2012,175117.0,6969356478.0,39798.0,531.0,8873.0
18003,2013,174954.0,7012863846.0,40084.0,599.0,8839.0
18003,2014,177116.0,7258757527.0,40983.0,578.0,8702.0
18003,2015,181796.0,7733385573.0,42539.0,388.0,8661.0
18003,2016,183107.0,7905577889.0,43175.0,542.0,8697.0
18003,2017,184976.0,8242358639.0,44559.0,385.0,8742.0
18003,2018,188032.0,8691829100.0,46225.0,398.0,8845.0
18003,2019,191195.0,9072182963.0,47450.0,387.0,8983.0
18003,2020,181300.0,9185556743.0,50665.0,435.0,9230.0
18003,2021,186853.0,10001931639.0,53528.0,449.0,9446.0
18003,2022,194563.0,10822159294.0,55623.0,420.0,9917.0
18003,2023,196725.0,11309754857.0,57490.0,374.0,10214.0
18003,2024,197885.0,11898593571.0,60129.0,381.0,10492.0
18039,2010,100139.0,3730342919.0,37252.0,240.0,4812.0
18039,2011,103627.0,3882114115.0,37462.0,227.0,4811.0
18039,2012,109687.0,4304773351.0,39246.0,224.0,4783.0
18039,2013,115258.0,4598463660.0,39897.0,219.0,4744.0
18039,2014,120143.0,5031398137.0,41878.0,215.0,4651.0
18039,2015,123944.0,5359836565.0,43244.0,209.0,4632.0
18039,2016,127535.0,5841181716.0,45801.0,211.0,4655.0
18039,2017,133688.0,6584983400.0,49257.0,212.0,4682.0
18039,2018,137512.0,6738275251.0,49002.0,211.0,4731.0
18039,2019,132987.0,6412392135.0,48218.0,217.0,4752.0
18039,2020,124783.0,6562600302.0,52592.0,211.0,4832.0
18039,2021,137344.0,8408641817.0,61223.0,196.0,4923.0
18039,2022,141288.0,8880816844.0,62856.0,206.0,5062.0
18039,2023,131337.0,7806251696.0,59437.0,197.0,5201.0
18039,2024,127100.0,7895018805.0,62117.0,198.0,5293.0
18057,2010,107930.0,4802603702.0,44497.0,544.0,7895.0
18057,2011,111199.0,5044236002.0,45362.0,519.0,8230.0
18057,2012,113882.0,5262802516.0,46213.0,527.0,8428.0
18057,2013,119804.0,5719529635.0,47741.0,421.0,8580.0
18057,2014,125527.0,6133079825.0,48859.0,468.0,8657.0
18057,2015,132509.0,6655555189.0,50227.0,529.0,8827.0
18057,2016,136859.0,6995437722.0,51114.0,202.0,9058.0
18057,2017,140022.0,7382940532.0,52727.0,253.0,9274.0
18057,2018,141940.0,7657427116.0,53948.0,220.0,9445.0
18057,2019,144447.0,7975614468.0,55215.0,251.0,9648.0
18057,2020,140001.0,8344390541.0,59602.0,271.0,10112.0
18057,2021,147818.0,9298748761.0,62907.0,345.0,10607.0
18057,2022,157527.0,10436604734.0,66253.0,550.0,11688.0
18057,2023,161075.0,10882995439.0,67565.0,595.0,12180.0
18057,2024,163937.0,12260323262.0,74787.0,606.0,12788.0
18141,2010,113848.0,4338586783.0,38109.0,310.0,5949.0
18141,2011,115678.0,4478276660.0,38713.0,439.0,5950.0
18141,2012,115236.0,4569729975.0,39656.0,462.0,5970.0
18141,2013,115211.0,4573833513.0,39700.0,596.0,5863.0
18141,2014,117280.0,4751666558.0,40516.0,602.0,5734.0
18141,2015,120075.0,5017572434.0,41787.0,582.0,5698.0
18141,2016,122570.0,5228058018.0,42654.0,526.0,5697.0
18141,2017,122566.0,5355681549.0,43696.0,517.0,5719.0
18141,2018,123222.0,5547739552.0,45022.0,517.0,5731.0
18141,2019,124850.0,5765076143.0,46176.0,405.0,5759.0
18141,2020,114805.0,5714186902.0,49773.0,409.0,5895.0
18141,2021,115557.0,6191935342.0,53583.0,536.0,5971.0
18141,2022,118142.0,6675660917.0,56505.0,563.0,6244.0
18141,2023,120891.0,6923270085.0,57269.0,596.0,6435.0
18141,2024,121043.0,7178221201.0,59303.0,599.0,6539.0
19013,2010,71628.0,2797110715.0,39051.0,,3565.0
19013,2011,73199.0,2955446311.0,40376.0,,3572.0
19013,2012,74728.0,3117910018.0,41723.0,33.0,3629.0
19013,2013,75072.0,3178544258.0,42340.0,31.0,3687.0
19013,2014,75312.0,3268722834.0,43402.0,33.0,3768.0
19013,2015,74232.0,3282043546.0,44213.0,27.0,3818.0
19013,2016,73740.0,3253282438.0,44118.0,25.0,3802.0
19013,2017,73653.0,3387635335.0,45995.0,,3789.0
19013,2018,74644.0,3555409866.0,47631.0,35.0,3841.0
19013,2019,73630.0,3572322115.0,48517.0,42.0,3881.0
19013,2020,69743.0,3620367429.0,51910.0,40.0,3867.0
19013,2021,71094.0,3848347587.0,54130.0,35.0,3843.0
19013,2022,71550.0,4075780075.0,56964.0,33.0,3916.0
19013,2023,72075.0,4257647955.0,59073.0,,3916.0
19013,2024,70886.0,4226984528.0,59631.0,,3947.0
19049,2010,30999.0,1385016096.0,44679.0,11.0,1679.0
19049,2011,33444.0,1583126805.0,47336.0,,1748.0
19049,2012,34915.0,1693878379.0,48515.0,35.0,1880.0
19049,2013,37074.0,1805493196.0,48700.0,,2034.0
19049,2014,38118.0,1903827393.0,49946.0,39.0,2133.0
19049,2015,40159.0,2083265701.0,51875.0,34.0,2245.0
19049,2016,42222.0,2171947079.0,51441.0,27.0,2365.0
19049,2017,43836.0,2309875749.0,52694.0,17.0,2466.0
19049,2018,45160.0,2471604404.0,54730.0,30.0,2609.0
19049,2019,46511.0,2695972699.0,57964.0,26.0,2729.0
19049,2020,44844.0,2826142897.0,63022.0,51.0,2852.0
19049,2021,47146.0,3051317321.0,64721.0,85.0,3052.0
19049,2022,49900.0,3552016351.0,71182.0,38.0,3290.0
19049,2023,52777.0,3912527227.0,74133.0,,3419.0
19049,2024,55258.0,4217110415.0,76316.0,,3600.0
19103,2010,74439.0,3109098278.0,41767.0,,3530.0
19103,2011,76347.0,3242310562.0,42468.0,,3536.0
19103,2012,77885.0,3410611805.0,43790.0,,3639.0
19103,2013,79626.0,3566856507.0,44795.0,,3846.0
19103,2014,80253.0,3710258131.0,46232.0,,3964.0
19103,2015,81551.0,3884231825.0,47630.0,,4026.0
19103,2016,83102.0,4039771299.0,48612.0,,4109.0
19103,2017,84148.0,4190196925.0,49796.0,80.0,4187.0
19103,2018,83916.0,4311306168.0,51376.0,85.0,4283.0
19103,2019,83508.0,4372110356.0,52356.0,85.0,4400.0
19103,2020,78683.0,4470910421.0,56822.0,87.0,4491.0
19103,2021,80064.0,4702507302.0,58735.0,105.0,4672.0
19103,2022,82312.0,5004104298.0,60795.0,68.0,5025.0
19103,2023,83209.0,5194737446.0,62430.0,60.0,5119.0
19103,2024,83750.0,5390451582.0,64363.0,44.0,5140.0
19113,2010,124148.0,5481252980.0,44151.0,460.0,6251.0
19113,2011,125010.0,5711526764.0,45689.0,688.0,6216.0
19113,2012,126360.0,5868764321.0,46445.0,827.0,6291.0
19113,2013,126610.0,6005844986.0,47436.0,844.0,6406.0
19113,2014,127927.0,6295381569.0,49211.0,853.0,6497.0
19113,2015,129160.0,6581114669.0,50953.0,828.0,6533.0
19113,2016,129649.0,6669337127.0,51441.0,852.0,6657.0
19113,2017,129627.0,6869102469.0,52991.0,871.0,6781.0
19113,2018,130637.0,7213665710.0,55219.0,824.0,6922.0
19113,2019,131354.0,7156827354.0,54485.0,713.0,7064.0
19113,2020,123175.0,7222714313.0,58638.0,657.0,7138.0
19113,2021,124853.0,7500021341.0,60071.0,606.0,7328.0
19113,2022,126890.0,8056701955.0,63494.0,660.0,7668.0
19113,2023,126778.0,8247017796.0,65051.0,663.0,7727.0
19113,2024,125917.0,8513575850.0,67613.0,577.0,7760.0
19153,2010,265719.0,12326730054.0,46390.0,1948.0,14642.0
19153,2011,266882.0,12704658480.0,47604.0,1851.0,14670.0
19153,2012,272170.0,13314030800.0,48918.0,1838.0,15164.0
19153,2013,278559.0,13865903633.0,49777.0,1728.0,15719.0
19153,2014,285777.0,14671387399.0,51339.0,1710.0,16273.0
19153,2015,288727.0,15364201338.0,53214.0,1548.0,16547.0
19153,2016,294984.0,15959900347.0,54104.0,1452.0,17011.0
19153,2017,298553.0,16643324887.0,55747.0,1353.0,17308.0
19153,2018,301968.0,17268189424.0,57186.0,1408.0,17668.0
19153,2019,303035.0,17669839699.0,58310.0,1334.0,18139.0
19153,2020,288496.0,18314880542.0,63484.0,1271.0,18429.0
19153,2021,296465.0,19520565764.0,65844.0,1307.0,18941.0
19153,2022,306109.0,20976205787.0,68525.0,1218.0,20067.0
19153,2023,313794.0,21987327814.0,70069.0,967.0,20278.0
19153,2024,317845.0,23061957325.0,72557.0,1183.0,20581.0
19155,2010,37919.0,1252701556.0,33036.0,,2452.0
19155,2011,37847.0,1272007878.0,33610.0,9.0,2438.0
19155,2012,37397.0,1303514229.0,34856.0,17.0,2473.0
19155,2013,37786.0,1379824274.0,36517.0,12.0,2488.0
19155,2014,38817.0,1459868852.0,37609.0,3.0,2536.0
19155,2015,39118.0,1513110492.0,38681.0,3.0,2564.0
19155,2016,38401.0,1495631535.0,38948.0,3.0,2557.0
19155,2017,38736.0,1568675524.0,40497.0,6.0,2559.0
19155,2018,39707.0,1680249931.0,42316.0,4.0,2541.0
19155,2019,40229.0,1769642703.0,43989.0,,2570.0
19155,2020,37660.0,1767486999.0,46933.0,4.0,2571.0
19155,2021,38371.0,1871618113.0,48777.0,6.0,2630.0
19155,2022,39296.0,2049182485.0,52147.0,4.0,2706.0
19155,2023,39921.0,2144970145.0,53730.0,11.0,2689.0
19155,2024,41403.0,2334985771.0,56397.0,16.0,2746.0
19163,2010,85009.0,3198625165.0,37627.0,,5220.0
19163,2011,86767.0,3367286293.0,38809.0,,5175.0
19163,2012,88155.0,3546263396.0,40228.0,6.0,5281.0
19163,2013,88846.0,3594368467.0,40456.0,,5387.0
19163,2014,89869.0,3701659314.0,41189.0,8.0,5473.0
19163,2015,90943.0,3874762328.0,42607.0,9.0,5505.0
19163,2016,90642.0,3901879951.0,43047.0,10.0,5544.0
19163,2017,90939.0,4007856236.0,44072.0,22.0,5584.0
19163,2018,90845.0,4156941763.0,45758.0,15.0,5692.0
19163,2019,91102.0,4289815025.0,47088.0,16.0,5772.0
19163,2020,84266.0,4243878549.0,50363.0,14.0,5802.0
19163,2021,86292.0,4539875811.0,52611.0,24.0,5832.0
19163,2022,88383.0,4916916555.0,55632.0,24.0,6071.0
19163,2023,89846.0,5291918552.0,58900.0,23.0,6125.0
19163,2024,90947.0,5560352045.0,61138.0,,6239.0
29047,2010,89364.0,4005614954.0,44824.0,321.0,4993.0
29047,2011,88498.0,3905753176.0,44134.0,288.0,4974.0
29047,2012,86167.0,3746921792.0,43485.0,252.0,5112.0
29047,2013,88870.0,3962622074.0,44589.0,343.0,5175.0
29047,2014,93151.0,4224790162.0,45354.0,358.0,5218.0
29047,2015,97566.0,4599477673.0,47142.0,352.0,5397.0
29047,2016,102606.0,4794571004.0,46728.0,347.0,5522.0
29047,2017,104865.0,4992978435.0,47613.0,384.0,5689.0
29047,2018,104308.0,5059265466.0,48503.0,339.0,5647.0
29047,2019,104575.0,5255579706.0,50257.0,311.0,5831.0
29047,2020,101159.0,5339120876.0,52779.0,305.0,6030.0
29047,2021,103942.0,5671924150.0,54568.0,286.0,6168.0
29047,2022,107380.0,6365616053.0,59281.0,298.0,6454.0
29047,2023,110425.0,6796490470.0,61549.0,299.0,6703.0
29047,2024,111855.0,7057316183.0,63093.0,291.0,6664.0
29077,2010,146573.0,5177734416.0,35325.0,244.0,7993.0
29077,2011,148081.0,5313994618.0,35886.0,241.0,7959.0
29077,2012,153260.0,5636194439.0,36775.0,238.0,8040.0
29077,2013,154279.0,5752759348.0,37288.0,569.0,8103.0
29077,2014,157841.0,6055282872.0,38363.0,562.0,8183.0
29077,2015,161264.0,6412482203.0,39764.0,549.0,8439.0
29077,2016,162887.0,6605535214.0,40553.0,533.0,8516.0
29077,2017,164733.0,6885631302.0,41799.0,646.0,8924.0
29077,2018,167262.0,7226354276.0,43204.0,788.0,8883.0
29077,2019,170031.0,7601484580.0,44706.0,768.0,9291.0
29077,2020,163704.0,7773585965.0,47486.0,749.0,9655.0
29077,2021,167636.0,8499576202.0,50703.0,780.0,9850.0
29077,2022,172522.0,9110439529.0,52807.0,714.0,10208.0
29077,2023,176525.0,9714859793.0,55034.0,654.0,10702.0
29077,2024,178374.0,10212561025.0,57254.0,593.0,10892.0
29099,2010,46062.0,1470872964.0,31933.0,74.0,4170.0
29099,2011,46007.0,1483152090.0,32238.0,73.0,4141.0
29099,2012,45736.0,1495225337.0,32692.0,74.0,4101.0
29099,2013,46234.0,1516789645.0,32807.0,75.0,4120.0
29099,2014,46393.0,1558974273.0,33603.0,75.0,4160.0
29099,2015,46655.0,1626255950.0,34857.0,76.0,4191.0
29099,2016,47785.0,1692764707.0,35425.0,74.0,4174.0
29099,2017,47378.0,1727757278.0,36467.0,77.0,4320.0
29099,2018,48174.0,1821347950.0,37807.0,87.0,4331.0
29099,2019,47947.0,1874530969.0,39096.0,89.0,4438.0
29099,2020,45874.0,1923009279.0,41920.0,91.0,4481.0
29099,2021,46756.0,2038704605.0,43603.0,100.0,4442.0
29099,2022,47493.0,2172158879.0,45736.0,105.0,4552.0
29099,2023,48403.0,2326322875.0,48061.0,117.0,4698.0
29099,2024,49458.0,2453858302.0,49615.0,111.0,4597.0
31053,2010,15946.0,517603250.0,32460.0,,1093.0
31053,2011,16201.0,516551417.0,31884.0,,1097.0
31053,2012,16474.0,530825006.0,32223.0,,1187.0
31053,2013,16613.0,552566420.0,33260.0,,1206.0
31053,2014,16832.0,578929308.0,34394.0,,1200.0
31053,2015,16964.0,603358919.0,35568.0,,1188.0
31053,2016,17096.0,623803644.0,36489.0,,1214.0
31053,2017,17387.0,652866921.0,37550.0,,1207.0
31053,2018,17314.0,689408539.0,39819.0,,1179.0
31053,2019,17378.0,719550361.0,41406.0,,1176.0
31053,2020,17535.0,792605421.0,45202.0,,1145.0
31053,2021,17799.0,827509938.0,46493.0,,1167.0
31053,2022,18357.0,913512097.0,49765.0,14.0,1154.0
31053,2023,18651.0,965562944.0,51771.0,13.0,1117.0
31053,2024,18578.0,1008795176.0,54301.0,15.0,1109.0
31079,2010,33326.0,1102979988.0,33096.0,,1873.0
31079,2011,34114.0,1149075366.0,33684.0,,1900.0
31079,2012,34955.0,1194845107.0,34182.0,,2102.0
31079,2013,35298.0,1227863662.0,34786.0,,2145.0
31079,2014,35227.0,1275642854.0,36212.0,,2164.0
31079,2015,34560.0,1290158626.0,37331.0,,2165.0
31079,2016,34742.0,1315336331.0,37860.0,,2186.0
31079,2017,34927.0,1363864990.0,39049.0,,2172.0
31079,2018,34880.0,1396787818.0,40046.0,,2129.0
31079,2019,34721.0,1440938680.0,41501.0,,2105.0
31079,2020,33035.0,1493050805.0,45196.0,,2056.0
31079,2021,34129.0,1640570954.0,48069.0,,2063.0
31079,2022,34776.0,1762985483.0,50696.0,,2068.0
31079,2023,35612.0,1887224437.0,52994.0,,2026.0
31079,2024,35986.0,1954225531.0,54305.0,,1982.0
31109,2010,152806.0,5689800350.0,37235.0,174.0,8079.0
31109,2011,153760.0,5881269459.0,38250.0,174.0,8106.0
31109,2012,157559.0,6169324374.0,39156.0,194.0,9261.0
31109,2013,160370.0,6342698377.0,39550.0,274.0,9684.0
31109,2014,162804.0,6611459567.0,40610.0,251.0,9907.0
31109,2015,166057.0,6959994796.0,41913.0,306.0,9929.0
31109,2016,168495.0,7197226692.0,42715.0,266.0,10147.0
31109,2017,168467.0,7420540377.0,44048.0,277.0,10263.0
31109,2018,171353.0,7766328973.0,45324.0,283.0,10200.0
31109,2019,172990.0,8057207087.0,46576.0,287.0,10071.0
31109,2020,165194.0,8286060425.0,50160.0,312.0,9819.0
31109,2021,167099.0,8791905345.0,52615.0,335.0,10370.0
31109,2022,169665.0,9332857889.0,55007.0,297.0,10521.0
31109,2023,173373.0,9901789513.0,57113.0,316.0,10164.0
31109,2024,175346.0,10403597981.0,59332.0,278.0,9853.0
31153,2010,59552.0,2184376714.0,36680.0,143.0,3036.0
31153,2011,60277.0,2269727435.0,37655.0,3.0,3068.0
31153,2012,61731.0,2412433133.0,39080.0,121.0,3352.0
31153,2013,63564.0,2526286601.0,39744.0,133.0,3512.0
31153,2014,65154.0,2659295865.0,40816.0,153.0,3690.0
31153,2015,67853.0,2878684793.0,42426.0,120.0,3791.0
31153,2016,69149.0,3013110550.0,43574.0,134.0,3881.0
31153,2017,70382.0,3162039793.0,44927.0,210.0,3958.0
31153,2018,71440.0,3354432284.0,46955.0,180.0,4030.0
31153,2019,73183.0,3567056624.0,48742.0,13.0,4122.0
31153,2020,71092.0,3731260785.0,52485.0,142.0,4166.0
31153,2021,72081.0,3988871373.0,55339.0,172.0,4424.0
31153,2022,73628.0,4138512058.0,56209.0,112.0,4559.0
31153,2023,78868.0,4554378208.0,57747.0,111.0,4560.0
31153,2024,80883.0,4744707101.0,58661.0,45.0,4552.0
31157,2010,16662.0,536999388.0,32228.0,,1249.0
31157,2011,16673.0,563862876.0,33819.0,,1242.0
31157,2012,17013.0,591142350.0,34748.0,,1490.0
31157,2013,16946.0,586390991.0,34604.0,,1529.0
31157,2014,16761.0,602428016.0,35942.0,,1543.0
31157,2015,16903.0,618529283.0,36592.0,,1528.0
31157,2016,17199.0,647874367.0,37669.0,,1544.0
31157,2017,16726.0,635539943.0,37998.0,,1519.0
31157,2018,16623.0,649429459.0,39068.0,,1456.0
31157,2019,16287.0,646152363.0,39674.0,,1416.0
31157,2020,15771.0,656731942.0,41641.0,,1342.0
31157,2021,15759.0,679690930.0,43131.0,,1388.0
31157,2022,15779.0,719296103.0,45587.0,,1364.0
31157,2023,16008.0,778877741.0,48657.0,,1269.0
31157,2024,15975.0,826120916.0,51713.0,,1217.0
32003,2010,797062.0,33581658947.0,42132.0,1728.0,47708.0
32003,2011,801123.0,34062914397.0,42519.0,1812.0,47392.0
32003,2012,816563.0,35190410857.0,43096.0,1314.0,48620.0
32003,2013,838669.0,36488479618.0,43508.0,2239.0,50120.0
32003,2014,873804.0,38519136314.0,44082.0,2692.0,51798.0
32003,2015,908107.0,40876415065.0,45013.0,2145.0,53930.0
32003,2016,936500.0,43685714266.0,46648.0,3086.0,56066.0
32003,2017,964494.0,45712111820.0,47395.0,2363.0,53942.0
32003,2018,995906.0,49042042423.0,49244.0,3498.0,54879.0
32003,2019,1025501.0,51695562350.0,50410.0,3306.0,55876.0
32003,2020,896555.0,49015961200.0,54671.0,2838.0,56745.0
32003,2021,964407.0,55454177373.0,57501.0,2618.0,58034.0
32003,2022,1056764.0,63414124118.0,60008.0,3209.0,62714.0
32003,2023,1098202.0,68052459224.0,61967.0,3331.0,64699.0
32003,2024,1124772.0,73093498839.0,64985.0,2809.0,65312.0
32005,2010,17198.0,658381250.0,38282.0,10.0,1766.0
32005,2011,17271.0,674315953.0,39044.0,17.0,1754.0
32005,2012,17207.0,680828400.0,39568.0,22.0,1778.0
32005,2013,17767.0,711193201.0,40030.0,20.0,1826.0
32005,2014,17971.0,740025098.0,41178.0,29.0,1843.0
32005,2015,18711.0,787627818.0,42095.0,55.0,1878.0
32005,2016,18787.0,812393381.0,43242.0,33.0,1878.0
32005,2017,19088.0,848006608.0,44426.0,35.0,1810.0
32005,2018,19675.0,918255624.0,46671.0,44.0,1835.0
32005,2019,19728.0,960337642.0,48680.0,41.0,1845.0
32005,2020,17923.0,977088870.0,54516.0,44.0,1784.0
32005,2021,18643.0,1118134208.0,59976.0,52.0,1870.0
32005,2022,19633.0,1199200629.0,61080.0,26.0,2005.0
32005,2023,19875.0,1272898906.0,64047.0,33.0,2030.0
32005,2024,20644.0,1430061891.0,69271.0,32.0,2060.0
32007,2010,20908.0,909125327.0,43482.0,,1375.0
32007,2011,22193.0,1023803524.0,46132.0,,1393.0
32007,2012,22734.0,1066614988.0,46918.0,,1407.0
32007,2013,22564.0,1060523659.0,47000.0,,1417.0
32007,2014,22264.0,1056803425.0,47468.0,,1420.0
32007,2015,21474.0,1008795972.0,46978.0,,1431.0
32007,2016,21797.0,1032217669.0,47356.0,,1421.0
32007,2017,22067.0,1086528963.0,49238.0,,1384.0
32007,2018,22453.0,1150534239.0,51242.0,,1364.0
32007,2019,22542.0,1212796962.0,53802.0,,1364.0
32007,2020,21256.0,1220066450.0,57398.0,,1347.0
32007,2021,21569.0,1262710010.0,58542.0,,1355.0
32007,2022,22348.0,1368047677.0,61215.0,1.0,1411.0
32007,2023,22401.0,1416149569.0,63218.0,0.0,1412.0
32007,2024,22205.0,1424769777.0,64165.0,,1413.0
32019,2010,11059.0,388867631.0,35163.0,4.0,1004.0
32019,2011,11161.0,402720433.0,36084.0,,994.0
32019,2012,11162.0,412115090.0,36920.0,,985.0
32019,2013,11500.0,434973444.0,37824.0,4.0,991.0
32019,2014,12175.0,471300752.0,38710.0,,993.0
32019,2015,11413.0,457127957.0,40054.0,,1007.0
32019,2016,11439.0,453460702.0,39642.0,,1015.0
32019,2017,11722.0,482952251.0,41200.0,5.0,1020.0
32019,2018,12112.0,516941539.0,42681.0,6.0,1045.0
32019,2019,12747.0,581051447.0,45583.0,5.0,1051.0
32019,2020,12316.0,595784734.0,48373.0,4.0,1034.0
32019,2021,13388.0,674138815.0,50354.0,,1053.0
32019,2022,14035.0,752772097.0,53637.0,,1117.0
32019,2023,13682.0,758142998.0,55410.0,,1115.0
32019,2024,13744.0,809548156.0,58903.0,,1106.0
32023,2010,10535.0,476214662.0,45203.0,,891.0
32023,2011,10636.0,491345676.0,46196.0,,862.0
32023,2012,10703.0,498581469.0,46584.0,,867.0
32023,2013,10795.0,510968084.0,47333.0,,863.0
32023,2014,11014.0,529146616.0,48044.0,,866.0
32023,2015,11027.0,544863102.0,49413.0,,866.0
32023,2016,11264.0,555551366.0,49321.0,,869.0
32023,2017,11490.0,572889148.0,49862.0,,858.0
32023,2018,12074.0,617363880.0,51133.0,,857.0
32023,2019,12505.0,653959198.0,52295.0,,874.0
32023,2020,12428.0,673650762.0,54202.0,,851.0
32023,2021,12690.0,715769093.0,56402.0,,874.0
32023,2022,13179.0,789140467.0,59879.0,,936.0
32023,2023,13519.0,862342892.0,63786.0,,957.0
32023,2024,13764.0,938755468.0,68204.0,,960.0
32029,2010,2811.0,125388020.0,44608.0,,187.0
32029,2011,3090.0,135336335.0,43793.0,,187.0
32029,2012,3424.0,147781849.0,43162.0,,185.0
32029,2013,3893.0,162020681.0,41616.0,,181.0
32029,2014,4797.0,200760498.0,41848.0,,181.0
32029,2015,5547.0,253750590.0,45743.0,,208.0
32029,2016,6641.0,336106675.0,50610.0,,222.0
32029,2017,11105.0,632578059.0,56964.0,,251.0
32029,2018,17199.0,960409249.0,55842.0,,257.0
32029,2019,17997.0,1064078016.0,59125.0,,237.0
32029,2020,17782.0,1331212648.0,74863.0,,230.0
32029,2021,19258.0,1637629981.0,85035.0,291.0,228.0
32029,2022,19549.0,1593716743.0,81523.0,359.0,243.0
32029,2023,19227.0,1474743521.0,76704.0,121.0,246.0
32029,2024,19320.0,1615733299.0,83629.0,157.0,258.0
32031,2010,183892.0,7778759364.0,42301.0,108.0,13789.0
32031,2011,183827.0,7904093711.0,42997.0,134.0,13602.0
32031,2012,183908.0,8012103865.0,43566.0,142.0,13602.0
32031,2013,188325.0,8298870556.0,44067.0,142.0,13725.0
32031,2014,194123.0,8738575727.0,45016.0,143.0,13936.0
32031,2015,201573.0,9287997732.0,46078.0,198.0,14366.0
32031,2016,209985.0,9851736243.0,46916.0,249.0,14627.0
32031,2017,216508.0,10466205990.0,48341.0,288.0,14550.0
32031,2018,221790.0,11238382005.0,50671.0,784.0,14807.0
32031,2019,226476.0,11871857920.0,52420.0,602.0,15206.0
32031,2020,212585.0,12164349926.0,57221.0,780.0,15076.0
32031,2021,222027.0,13709107270.0,61745.0,815.0,15543.0
32031,2022,233380.0,15003607472.0,64288.0,610.0,16616.0
32031,2023,238729.0,15739565696.0,65931.0,828.0,16847.0
32031,2024,240544.0,16706207925.0,69452.0,737.0,16950.0
32510,2010,27688.0,1214994747.0,43882.0,20.0,2161.0
32510,2011,27442.0,1219122410.0,44425.0,24.0,2157.0
32510,2012,27356.0,1204979012.0,44048.0,160.0,2113.0
32510,2013,27472.0,1230038873.0,44774.0,163.0,2093.0
32510,2014,27711.0,1253957722.0,45251.0,162.0,2062.0
32510,2015,28079.0,1326923160.0,47257.0,168.0,2085.0
32510,2016,28501.0,1349745648.0,47357.0,176.0,2074.0
32510,2017,29865.0,1469446599.0,49203.0,191.0,2041.0
32510,2018,29957.0,1516295667.0,50616.0,23.0,2089.0
32510,2019,30684.0,1602493481.0,52226.0,180.0,2086.0
32510,2020,29355.0,1623622704.0,55310.0,172.0,2045.0
32510,2021,30113.0,1718929825.0,57083.0,157.0,2071.0
32510,2022,30333.0,1838378200.0,60606.0,161.0,2144.0
32510,2023,31327.0,1998080285.0,63781.0,142.0,2119.0
32510,2024,31895.0,2203967389.0,69100.0,152.0,2092.0
35001,2010,311725.0,12899701055.0,41382.0,321.0,17612.0
35001,2011,310346.0,13012270645.0,41928.0,312.0,17653.0
35001,2012,309150.0,13152983371.0,42546.0,513.0,17797.0
35001,2013,311459.0,13255777554.0,42560.0,494.0,17714.0
35001,2014,314610.0,13724433954.0,43624.0,484.0,17848.0
35001,2015,318952.0,14177057287.0,44449.0,552.0,18000.0
35001,2016,324566.0,14670919622.0,45202.0,582.0,18260.0
35001,2017,326579.0,15061734003.0,46120.0,584.0,18301.0
35001,2018,329965.0,15645176860.0,47415.0,592.0,19116.0
35001,2019,334472.0,16438864265.0,49149.0,566.0,20137.0
35001,2020,313802.0,16804103504.0,53550.0,642.0,20509.0
35001,2021,322546.0,17853316540.0,55351.0,648.0,21094.0
35001,2022,337103.0,19491411066.0,57820.0,747.0,22253.0
35001,2023,343914.0,20812042741.0,60515.0,726.0,22358.0
35001,2024,347440.0,22059918766.0,63493.0,743.0,22948.0
35005,2010,21348.0,672042025.0,31480.0,,1728.0
35005,2011,21307.0,678499077.0,31844.0,,1733.0
35005,2012,20804.0,669410243.0,32178.0,,1714.0
35005,2013,20697.0,668841385.0,32315.0,,1705.0
35005,2014,21027.0,708394314.0,33690.0,,1747.0
35005,2015,21628.0,730656795.0,33783.0,,1784.0
35005,2016,21671.0,731347704.0,33748.0,,1826.0
35005,2017,21135.0,728599661.0,34473.0,,1809.0
35005,2018,21126.0,754827761.0,35730.0,,1832.0
35005,2019,21219.0,795277877.0,37480.0,,1886.0
35005,2020,20498.0,812557971.0,39641.0,,1898.0
35005,2021,20804.0,855563707.0,41126.0,,1889.0
35005,2022,21307.0,915569815.0,42970.0,27.0,1896.0
35005,2023,21267.0,962453400.0,45256.0,33.0,1839.0
35005,2024,21658.0,1034557490.0,47769.0,34.0,1805.0
35013,2010,69187.0,2395954706.0,34630.0,,4302.0
35013,2011,69109.0,2405474139.0,34807.0,,4373.0
35013,2012,69246.0,2409452495.0,34796.0,13.0,4324.0
35013,2013,70356.0,2436759578.0,34635.0,14.0,4294.0
35013,2014,70732.0,2497451837.0,35309.0,,4300.0
35013,2015,70746.0,2565193145.0,36259.0,,4412.0
35013,2016,71699.0,2606818006.0,36358.0,0.0,4604.0
35013,2017,71077.0,2660256114.0,37428.0,1.0,4673.0
35013,2018,72730.0,2789558134.0,38355.0,1.0,4854.0
35013,2019,73391.0,2904886927.0,39581.0,2.0,5073.0
35013,2020,70038.0,2969419899.0,42397.0,14.0,5184.0
35013,2021,71488.0,3135945658.0,43867.0,105.0,5266.0
35013,2022,74756.0,3400719737.0,45491.0,120.0,5567.0
