fips,county_name,state,year,median_income,poverty_rate,pct_bachelors,pop_density,unemployment_acs,median_age,wfh_rate
39113,"Montgomery County, Ohio",OH,2014,43281.0,18.5,24.8,1159.2063309714295,10.6,39.4,2.988079722538547
39113,"Montgomery County, Ohio",OH,2015,43829.0,18.6,25.7,1156.9564171314248,9.4,39.4,3.1101237702316724
39113,"Montgomery County, Ohio",OH,2016,45394.0,18.5,26.1,1154.7845349852932,8.7,39.4,3.1890466876435073
39113,"Montgomery County, Ohio",OH,2017,47045.0,17.9,26.8,1153.1068535670238,8.0,39.3,3.168588618173704
39113,"Montgomery County, Ohio",OH,2018,49314.0,17.4,27.4,1153.2087282784692,7.2,39.3,3.4705666605538235
39113,"Montgomery County, Ohio",OH,2019,51542.0,16.6,27.9,1152.419741151531,6.4,39.2,3.776930102616451
39113,"Montgomery County, Ohio",OH,2020,53064.0,16.0,28.3,1153.1090211140759,6.3,39.1,5.19417734276736
39113,"Montgomery County, Ohio",OH,2021,56543.0,15.3,29.2,1162.1000062858864,6.1,39.0,7.129078763020569
39113,"Montgomery County, Ohio",OH,2022,61942.0,15.1,30.0,1162.067493080106,5.9,39.0,8.781732641534536
39113,"Montgomery County, Ohio",OH,2023,64403.0,14.9,30.5,1160.7821376782535,5.8,38.8,10.462226239085876
39129,"Pickaway County, Ohio",OH,2010,49262.0,,13.5,109.98587469175705,7.6,37.8,3.480680625883856
39129,"Pickaway County, Ohio",OH,2011,51418.0,,14.1,110.74600780483134,7.6,38.4,3.6241251727365933
39129,"Pickaway County, Ohio",OH,2012,53750.0,13.5,15.9,111.31660641464563,7.9,38.4,3.8855604758183553
39129,"Pickaway County, Ohio",OH,2013,54003.0,13.3,16.1,111.62385181993025,8.2,38.6,3.710030661410425
39129,"Pickaway County, Ohio",OH,2014,55678.0,12.8,16.4,112.28223483125444,7.4,38.8,3.300218892069372
39129,"Pickaway County, Ohio",OH,2015,57439.0,12.6,17.1,112.75307843935295,6.9,39.1,3.3387250632491394
39129,"Pickaway County, Ohio",OH,2016,58706.0,12.2,17.3,113.3296623492702,6.0,39.3,3.605047889176635
39129,"Pickaway County, Ohio",OH,2017,60314.0,12.0,17.3,113.87033445856974,5.2,39.4,2.757649786758312
39129,"Pickaway County, Ohio",OH,2018,62214.0,11.7,18.6,114.55864397040868,4.1,39.4,3.111618612617756
39129,"Pickaway County, Ohio",OH,2019,63633.0,12.1,18.4,115.24096818214466,4.2,39.7,2.772065476680102
39129,"Pickaway County, Ohio",OH,2020,61629.0,13.8,18.6,115.93925319415516,4.4,39.5,5.430050110901175
39129,"Pickaway County, Ohio",OH,2021,63629.0,13.4,19.6,116.62955780602839,4.2,39.4,7.7313105910031235
39129,"Pickaway County, Ohio",OH,2022,67600.0,12.5,19.6,117.32983791807321,4.1,39.5,9.077969318361538
39129,"Pickaway County, Ohio",OH,2023,72927.0,12.1,21.3,118.52290773859401,4.2,39.5,11.671026311740269
39133,"Portage County, Ohio",OH,2010,50447.0,,24.9,328.15215272719814,9.2,36.9,3.0267545757706897
39133,"Portage County, Ohio",OH,2011,51441.0,,24.5,329.7319477641797,9.9,37.2,3.255239816240567
39133,"Portage County, Ohio",OH,2012,51969.0,15.1,24.6,330.6859798319673,10.7,37.4,3.458439519139187
39133,"Portage County, Ohio",OH,2013,52697.0,16.1,25.1,335.2181450744248,11.1,36.9,3.7239507362920308
39133,"Portage County, Ohio",OH,2014,53027.0,16.0,25.5,331.455360531796,10.2,37.6,4.049237506046488
39133,"Portage County, Ohio",OH,2015,52552.0,15.6,26.0,332.16113909377214,8.7,37.6,4.293051282703211
39133,"Portage County, Ohio",OH,2016,52427.0,15.0,27.3,331.95391922528495,7.9,37.7,4.47190499101061
39133,"Portage County, Ohio",OH,2017,53816.0,14.5,27.5,332.5365968752885,7.2,37.8,4.768703958757155
39133,"Portage County, Ohio",OH,2018,56618.0,13.1,28.7,333.6937454478309,6.3,37.9,5.265968014304162
39133,"Portage County, Ohio",OH,2019,57618.0,12.8,29.0,333.42087175962496,5.5,38.0,5.4480626340198475
39133,"Portage County, Ohio",OH,2020,59485.0,11.3,29.9,333.3490628943076,5.8,38.3,7.830215507115568
39133,"Portage County, Ohio",OH,2021,64163.0,11.2,30.1,332.16113909377214,5.9,38.7,9.792196881717773
39133,"Portage County, Ohio",OH,2022,69796.0,11.3,31.7,330.76599542474946,5.6,39.1,11.810877626699629
39133,"Portage County, Ohio",OH,2023,72822.0,11.4,31.5,331.1845385254563,5.3,39.3,13.455475286115043
39143,"Sandusky County, Ohio",OH,2010,48056.0,,13.1,150.11537161417382,6.6,40.3,2.4022152994115613
39143,"Sandusky County, Ohio",OH,2011,47277.0,,13.4,149.6352689309877,7.5,40.5,1.9781144781144782
39143,"Sandusky County, Ohio",OH,2012,46785.0,13.9,13.3,149.0326910735194,8.0,40.9,1.9024460020025746
39143,"Sandusky County, Ohio",OH,2013,46140.0,14.3,13.7,148.4864517962209,8.6,41.1,2.3631750634287787
39143,"Sandusky County, Ohio",OH,2014,46099.0,14.7,14.1,148.19006187445805,8.0,41.2,2.0346100934038085
39143,"Sandusky County, Ohio",OH,2015,47209.0,14.3,14.5,147.42826629042293,7.6,41.3,1.947299840741277
39143,"Sandusky County, Ohio",OH,2016,49032.0,13.2,14.8,146.65177368547396,6.3,41.5,2.5706478751707773
39143,"Sandusky County, Ohio",OH,2017,50370.0,13.6,15.2,145.88997810143886,5.4,41.7,2.795466810577442
39143,"Sandusky County, Ohio",OH,2018,51701.0,13.6,16.0,145.25310719517154,5.0,41.8,2.5876732655350874
39143,"Sandusky County, Ohio",OH,2019,54089.0,11.6,16.1,144.5917412540478,4.6,42.2,2.6441530447278607
39143,"Sandusky County, Ohio",OH,2020,55245.0,12.2,16.5,144.0332544593211,4.5,42.4,3.0924088811366692
39143,"Sandusky County, Ohio",OH,2021,56414.0,12.9,18.1,144.55254919827752,5.5,42.1,2.8078233812416653
39143,"Sandusky County, Ohio",OH,2022,60814.0,13.0,18.3,144.23901275211514,4.8,42.3,3.0106017509512024
39143,"Sandusky County, Ohio",OH,2023,62500.0,13.2,19.1,143.95731985126616,3.9,42.5,3.367636752609642
39147,"Seneca County, Ohio",OH,2010,42573.0,,16.1,103.60854115776752,9.0,38.9,2.2118874773139745
39147,"Seneca County, Ohio",OH,2011,41761.0,,16.0,103.26372984214902,10.7,38.8,2.0221244201260853
39147,"Seneca County, Ohio",OH,2012,42375.0,14.9,15.7,102.77192001829316,11.2,38.8,1.9526248399487836
39147,"Seneca County, Ohio",OH,2013,43764.0,15.5,15.3,102.31096173320316,11.4,39.2,2.0551276854479124
39147,"Seneca County, Ohio",OH,2014,44947.0,17.1,14.7,101.81007792735734,9.7,39.1,2.3147961446949226
39147,"Seneca County, Ohio",OH,2015,45444.0,16.9,14.2,101.49974774330069,8.1,39.0,2.3373163248829325
39147,"Seneca County, Ohio",OH,2016,48415.0,15.6,14.7,101.1041221285384,6.8,39.4,2.269095557686162
39147,"Seneca County, Ohio",OH,2017,49153.0,15.2,15.3,100.81012511206369,5.9,39.5,2.2288676236044656
39147,"Seneca County, Ohio",OH,2018,49936.0,14.7,15.2,100.67583017861227,4.9,39.4,2.479403997004218
39147,"Seneca County, Ohio",OH,2019,52500.0,12.8,16.8,100.45079542526125,4.4,39.9,2.146779830254618
39147,"Seneca County, Ohio",OH,2020,52897.0,12.7,17.3,100.26931578546204,4.2,40.4,2.710100231303007
39147,"Seneca County, Ohio",OH,2021,56043.0,12.2,17.9,100.1150580916327,3.9,40.5,3.4057142857142857
39147,"Seneca County, Ohio",OH,2022,62476.0,11.6,18.9,99.92631926624153,4.2,40.6,4.799908790331775
39147,"Seneca County, Ohio",OH,2023,65020.0,11.9,20.7,99.56154519024511,3.9,40.5,5.009714655796412
39153,"Summit County, Ohio",OH,2010,47926.0,,29.2,1315.7926612127628,8.6,39.5,2.8860062617212328
39153,"Summit County, Ohio",OH,2011,48790.0,,29.4,1313.4161674253196,9.4,40.0,3.0092126012259754
39153,"Summit County, Ohio",OH,2012,49227.0,14.8,29.4,1312.4931866577194,10.0,40.2,3.001070531723954
39153,"Summit County, Ohio",OH,2013,49669.0,15.4,29.6,1312.0183724045708,10.3,40.4,3.025078684120843
39153,"Summit County, Ohio",OH,2014,50082.0,14.7,29.9,1311.7082896270042,9.5,40.6,2.944529935655682
39153,"Summit County, Ohio",OH,2015,50765.0,14.8,30.3,1312.636115438004,8.4,40.7,2.917816795756762
39153,"Summit County, Ohio",OH,2016,51562.0,14.3,30.7,1311.4854176306285,7.3,40.8,3.0425400498815507
39153,"Summit County, Ohio",OH,2017,53291.0,13.6,31.6,1311.3546014588426,6.4,40.8,3.5114715784845716
39153,"Summit County, Ohio",OH,2018,55448.0,13.1,32.1,1312.5464821351136,5.6,40.9,3.8657972442824784
39153,"Summit County, Ohio",OH,2019,57181.0,13.2,32.5,1311.3933618060385,5.4,41.0,4.269946220996664
39153,"Summit County, Ohio",OH,2020,59253.0,12.8,32.8,1310.1239604353757,5.8,40.9,6.569853108717777
39153,"Summit County, Ohio",OH,2021,63111.0,12.6,33.9,1309.5352876623392,5.7,41.0,8.77953814629786
39153,"Summit County, Ohio",OH,2022,68360.0,12.4,34.6,1306.613726492455,5.3,41.1,10.789348477868486
39153,"Summit County, Ohio",OH,2023,71016.0,12.6,35.3,1303.5274338469887,5.2,41.2,12.98089446086592
39159,"Union County, Ohio",OH,2010,68452.0,,27.3,117.44514879828793,5.9,36.1,3.5488721804511276
39159,"Union County, Ohio",OH,2011,68279.0,,27.4,119.36983363404121,5.9,36.5,3.683940920344916
39159,"Union County, Ohio",OH,2012,65866.0,7.3,27.8,120.79192327201054,6.2,36.8,3.9674209664553506
39159,"Union County, Ohio",OH,2013,65086.0,7.8,27.0,122.01945993019254,6.3,37.1,4.908789386401327
39159,"Union County, Ohio",OH,2014,64758.0,7.9,26.0,122.96211543940022,5.6,37.6,5.843462549277267
39159,"Union County, Ohio",OH,2015,67382.0,8.7,26.2,123.84223606224768,4.2,38.1,6.378369704749679
39159,"Union County, Ohio",OH,2016,71282.0,7.9,29.1,124.96554790982933,3.7,38.2,5.776187480339729
39159,"Union County, Ohio",OH,2017,78848.0,7.4,30.8,126.66325426916404,2.8,38.3,5.507960576194087
39159,"Union County, Ohio",OH,2018,82775.0,6.9,33.0,128.9006135367184,2.5,38.4,5.452682426992608
39159,"Union County, Ohio",OH,2019,86715.0,5.9,35.5,131.33947410476677,1.9,38.0,5.465194227851674
39159,"Union County, Ohio",OH,2020,88565.0,5.2,35.5,134.0354225389627,2.8,38.1,11.15919950141957
39159,"Union County, Ohio",OH,2021,96634.0,4.7,37.8,143.06360724385596,3.0,38.4,17.0572366496571
39159,"Union County, Ohio",OH,2022,104496.0,5.2,39.3,146.8666547773179,2.9,38.4,18.521889220147497
39159,"Union County, Ohio",OH,2023,109506.0,5.1,39.1,151.2255679673151,2.4,38.1,19.908755290092145
40041,"Delaware County, Oklahoma",OK,2010,34383.0,,14.3,55.59358146708936,7.5,44.1,6.586551090097189
40041,"Delaware County, Oklahoma",OK,2011,35552.0,,14.9,55.97037683603031,8.2,44.4,6.757797458606084
40041,"Delaware County, Oklahoma",OK,2012,36423.0,20.8,15.7,56.020525859954105,8.3,44.9,5.646791308741789
40041,"Delaware County, Oklahoma",OK,2013,36588.0,21.2,16.1,56.10455935950208,9.0,45.2,5.049097244219196
40041,"Delaware County, Oklahoma",OK,2014,36198.0,21.5,16.4,56.1330223190264,10.2,45.7,4.70144812537195
40041,"Delaware County, Oklahoma",OK,2015,37942.0,20.4,16.8,56.124890044876594,9.2,45.8,3.721923749109975
40041,"Delaware County, Oklahoma",OK,2016,38438.0,19.8,16.7,56.15741914147581,8.1,46.2,3.2619311153069863
40041,"Delaware County, Oklahoma",OK,2017,38234.0,19.0,16.5,56.760562807586325,8.3,46.5,3.4316318434276645
40041,"Delaware County, Oklahoma",OK,2018,39742.0,19.0,17.6,57.077721499428705,7.5,46.7,3.772189349112426
40041,"Delaware County, Oklahoma",OK,2019,41696.0,18.3,18.1,57.512798166443254,6.3,46.7,4.109325993727197
40041,"Delaware County, Oklahoma",OK,2020,44268.0,18.2,18.2,57.93025490613322,6.0,46.7,6.9813419004077595
40041,"Delaware County, Oklahoma",OK,2021,46588.0,19.0,18.2,55.14766176787507,6.4,46.6,7.237525987525988
40041,"Delaware County, Oklahoma",OK,2022,53290.0,19.0,18.7,55.28726580744672,5.2,46.8,7.9689570319894
40041,"Delaware County, Oklahoma",OK,2023,55114.0,18.6,19.2,55.59358146708936,4.8,47.0,8.056289559392859
40087,"McClain County, Oklahoma",OK,2010,53708.0,,17.9,58.00948631283106,4.2,38.5,4.950884086444008
40087,"McClain County, Oklahoma",OK,2011,56128.0,,18.9,59.35165765169077,4.4,38.4,4.578544061302682
40087,"McClain County, Oklahoma",OK,2012,54554.0,12.5,19.0,60.3994624305917,4.5,38.2,3.5652452709201667
40087,"McClain County, Oklahoma",OK,2013,54426.0,11.6,20.4,61.59795485328105,4.5,38.3,3.6907074378093867
40087,"McClain County, Oklahoma",OK,2014,55741.0,10.7,21.5,62.83324309596525,3.8,38.3,4.009086444007859
40087,"McClain County, Oklahoma",OK,2015,56088.0,10.9,22.4,63.97566569771008,3.9,38.3,4.337525059230909
40087,"McClain County, Oklahoma",OK,2016,58673.0,9.6,22.9,65.21971484991685,4.0,38.3,5.75406309751434
40087,"McClain County, Oklahoma",OK,2017,62081.0,9.5,24.1,66.44098563736493,3.8,38.3,5.673921782576236
40087,"McClain County, Oklahoma",OK,2018,64492.0,8.9,24.2,67.6937956990943,3.4,38.4,5.718333805610655
40087,"McClain County, Oklahoma",OK,2019,67662.0,7.8,25.0,68.76788320656297,3.7,38.5,5.605757264217305
40087,"McClain County, Oklahoma",OK,2020,70005.0,7.9,25.4,69.94885381020717,3.4,38.8,7.180598118989749
40087,"McClain County, Oklahoma",OK,2021,73914.0,7.3,26.1,72.29152101654586,3.8,38.8,7.356697660161439
40087,"McClain County, Oklahoma",OK,2022,80150.0,7.1,26.8,74.2802474781722,4.1,38.8,8.308104620576703
40087,"McClain County, Oklahoma",OK,2023,84778.0,7.8,28.0,76.7087715978322,4.7,38.9,9.326724096443524
40097,"Mayes County, Oklahoma",OK,2010,41228.0,,11.9,62.26321531290291,8.4,39.5,3.5113386978785663
40097,"Mayes County, Oklahoma",OK,2011,42425.0,,13.6,62.65381945239131,8.2,39.2,3.999519577227961
40097,"Mayes County, Oklahoma",OK,2012,41475.0,19.3,13.9,62.80487339695909,8.7,39.2,4.305140557351058
40097,"Mayes County, Oklahoma",OK,2013,42751.0,19.7,15.3,62.72553193112551,8.8,39.4,4.040652910378811
40097,"Mayes County, Oklahoma",OK,2014,42076.0,20.6,15.9,62.68586119820871,8.3,39.2,4.08351243475591
40097,"Mayes County, Oklahoma",OK,2015,42071.0,21.3,16.3,62.56837479687822,7.0,39.3,5.0090307043949425
40097,"Mayes County, Oklahoma",OK,2016,43302.0,21.0,15.3,62.44020781360859,6.5,39.7,4.480125082686873
40097,"Mayes County, Oklahoma",OK,2017,45302.0,19.2,15.4,62.44936259812785,5.3,40.3,4.623216716983366
40097,"Mayes County, Oklahoma",OK,2018,48853.0,17.4,14.6,62.527178266541554,5.3,40.3,4.481034989708909
40097,"Mayes County, Oklahoma",OK,2019,50345.0,18.1,14.3,62.624829301413655,5.6,40.6,4.223784417106034
40097,"Mayes County, Oklahoma",OK,2020,50012.0,17.2,14.5,62.70722236208699,5.4,40.5,5.436469168438595
40097,"Mayes County, Oklahoma",OK,2021,52956.0,16.9,14.8,59.968415993408556,6.1,40.5,6.199818895261092
40097,"Mayes County, Oklahoma",OK,2022,56552.0,17.1,15.4,60.000457739225965,5.9,40.3,6.800900298071659
40097,"Mayes County, Oklahoma",OK,2023,57279.0,17.6,16.5,60.12557312765584,6.6,40.5,7.140279114533205
40111,"Okmulgee County, Oklahoma",OK,2010,37820.0,,13.5,56.870597310461214,7.3,38.3,3.248578746798276
40111,"Okmulgee County, Oklahoma",OK,2011,39324.0,,13.6,57.01684582109219,8.3,38.5,4.026419408103646
40111,"Okmulgee County, Oklahoma",OK,2012,39142.0,20.5,14.0,57.02258105680321,10.1,38.7,3.4998681782230423
40111,"Okmulgee County, Oklahoma",OK,2013,39156.0,19.5,13.9,56.98960345146485,11.2,39.0,3.35693858096146
40111,"Okmulgee County, Oklahoma",OK,2014,38683.0,20.0,14.5,56.78743639265144,11.1,39.3,3.311121797073573
40111,"Okmulgee County, Oklahoma",OK,2015,38843.0,20.8,15.2,56.5580269642107,10.4,39.2,3.1823829904735605
40111,"Okmulgee County, Oklahoma",OK,2016,38712.0,20.2,15.6,56.38023465716912,10.5,39.1,2.74244289426891
40111,"Okmulgee County, Oklahoma",OK,2017,39567.0,19.5,14.6,56.09203906269043,10.0,39.2,2.895368782161235
40111,"Okmulgee County, Oklahoma",OK,2018,42175.0,20.0,14.1,55.75939539145135,9.5,39.1,3.1044857768052516
40111,"Okmulgee County, Oklahoma",OK,2019,42998.0,19.5,14.1,55.55866214156569,8.4,39.0,3.357476477357341
40111,"Okmulgee County, Oklahoma",OK,2020,45319.0,17.1,14.2,55.277635591725776,8.0,39.3,5.060579690742352
40111,"Okmulgee County, Oklahoma",OK,2021,48689.0,16.7,15.1,53.11688553759949,7.5,39.3,6.060814529444139
40111,"Okmulgee County, Oklahoma",OK,2022,50819.0,18.0,16.0,52.907549434147306,7.2,39.3,6.649860325679635
40111,"Okmulgee County, Oklahoma",OK,2023,53123.0,17.6,17.3,52.93909323055791,7.2,39.4,8.31891480379265
40135,"Sequoyah County, Oklahoma",OK,2010,36357.0,,12.2,62.13988042656864,9.2,38.4,4.957392548361013
40135,"Sequoyah County, Oklahoma",OK,2011,38292.0,,12.8,62.46501801618561,10.6,38.8,5.1067549007366715
40135,"Sequoyah County, Oklahoma",OK,2012,36191.0,21.0,12.9,62.27349861408246,10.8,38.9,4.7234659771709655
40135,"Sequoyah County, Oklahoma",OK,2013,35742.0,21.4,13.3,62.10870284948208,11.1,39.0,3.7846173616911907
40135,"Sequoyah County, Oklahoma",OK,2014,37483.0,23.4,13.1,61.9394531452979,10.3,39.6,3.379938429964084
40135,"Sequoyah County, Oklahoma",OK,2015,35736.0,25.1,13.5,61.55938363414746,9.8,39.9,2.7546235998958064
40135,"Sequoyah County, Oklahoma",OK,2016,36301.0,24.9,14.1,61.381226050795696,8.8,40.0,2.1272443403590944
40135,"Sequoyah County, Oklahoma",OK,2017,37455.0,24.6,13.8,61.41091898135432,8.7,40.7,2.1678457843837218
40135,"Sequoyah County, Oklahoma",OK,2018,38328.0,23.1,13.3,61.40349574871466,8.2,41.0,2.056184925676118
40135,"Sequoyah County, Oklahoma",OK,2019,40351.0,21.5,14.4,61.92312203349065,7.2,40.8,2.0575347685273386
40135,"Sequoyah County, Oklahoma",OK,2020,41803.0,18.9,13.8,61.89045980987616,5.9,40.8,2.3036253776435047
40135,"Sequoyah County, Oklahoma",OK,2021,43496.0,19.4,14.3,58.86920412553577,4.9,40.9,2.853919161080507
40135,"Sequoyah County, Oklahoma",OK,2022,47494.0,19.5,15.0,58.69995442135159,5.2,40.8,3.4446489613463056
40135,"Sequoyah County, Oklahoma",OK,2023,49795.0,20.3,15.2,58.90483564220612,4.8,40.6,4.2184434270765205
41003,"Benton County, Oregon",OR,2010,48012.0,,47.9,124.64491055744969,6.0,32.0,6.890186099885247
41003,"Benton County, Oregon",OR,2011,47716.0,,47.4,125.80756003566445,7.3,31.9,7.094972067039106
41003,"Benton County, Oregon",OR,2012,48635.0,21.6,48.6,126.63400386858655,8.3,32.1,7.6952624839948784
41003,"Benton County, Oregon",OR,2013,48604.0,22.5,50.0,127.3567719518589,8.5,32.3,8.06782617618388
41003,"Benton County, Oregon",OR,2014,49338.0,22.7,51.4,127.42342064806229,8.7,32.4,7.430937068763507
41003,"Benton County, Oregon",OR,2015,49802.0,22.3,52.8,128.10619951361264,8.6,32.7,7.621739689065913
41003,"Benton County, Oregon",OR,2016,52015.0,21.5,53.7,129.5280383659517,7.8,32.6,7.295360241418333
41003,"Benton County, Oregon",OR,2017,54682.0,20.7,53.8,130.70401758340714,6.7,32.8,7.529480700212408
41003,"Benton County, Oregon",OR,2018,58655.0,19.4,53.6,132.9715543364604,6.2,32.9,6.846237525422126
41003,"Benton County, Oregon",OR,2019,62077.0,19.1,54.1,134.9369503333916,5.4,33.0,6.251587723147272
41003,"Benton County, Oregon",OR,2020,65142.0,18.6,53.3,136.50837848165384,6.1,33.2,9.36120105975861
41003,"Benton County, Oregon",OR,2021,68732.0,18.3,53.4,140.20960274414898,6.3,33.3,13.311830788134106
41003,"Benton County, Oregon",OR,2022,72882.0,19.1,53.8,141.61366861083383,6.8,33.5,14.59951429759118
41003,"Benton County, Oregon",OR,2023,76011.0,19.2,54.4,142.7155937213966,6.7,33.8,16.74159987836928
41007,"Clatsop County, Oregon",OR,2010,42223.0,,21.6,44.507504860348014,7.2,42.7,4.384182103246037
41007,"Clatsop County, Oregon",OR,2011,43670.0,,22.1,44.6379191672805,8.3,43.0,4.457353194915742
41007,"Clatsop County, Oregon",OR,2012,44330.0,15.8,22.1,44.76108823493896,9.4,43.5,5.662273183994326
41007,"Clatsop County, Oregon",OR,2013,44683.0,16.5,23.2,44.86855928417036,9.6,43.7,6.54144305307096
41007,"Clatsop County, Oregon",OR,2014,47337.0,15.8,23.6,44.963954934611714,8.6,43.8,5.437393800902326
41007,"Clatsop County, Oregon",OR,2015,46408.0,15.8,23.6,45.140255756946374,7.6,43.9,5.960933325417087
41007,"Clatsop County, Oregon",OR,2016,47492.0,14.0,24.1,45.47595184330962,6.9,43.7,5.977613717551798
41007,"Clatsop County, Oregon",OR,2017,49828.0,12.2,24.5,45.91187373963025,6.5,44.1,5.178050204319907
41007,"Clatsop County, Oregon",OR,2018,52583.0,10.5,24.6,46.56515281417169,6.0,43.9,4.71033178614406
41007,"Clatsop County, Oregon",OR,2019,54886.0,10.0,24.4,47.21722434883412,5.3,44.2,4.540839350180505
41007,"Clatsop County, Oregon",OR,2020,57466.0,9.6,24.0,47.88620144180262,4.4,44.4,6.399733806566105
41007,"Clatsop County, Oregon",OR,2021,61846.0,9.9,25.8,49.17102387306341,4.8,44.5,8.245585614774017
41007,"Clatsop County, Oregon",OR,2022,68025.0,10.2,25.7,49.738567616195525,4.8,44.9,10.128036769533814
41007,"Clatsop County, Oregon",OR,2023,68705.0,12.3,26.3,49.92332121768322,4.4,45.2,11.784382540030709
41009,"Columbia County, Oregon",OR,2010,55199.0,,16.8,74.39986397119104,12.1,40.8,4.778571775800884
41009,"Columbia County, Oregon",OR,2011,56270.0,,16.8,74.76574503100122,12.5,41.2,4.579068514618737
41009,"Columbia County, Oregon",OR,2012,55358.0,13.9,17.4,74.87201753800001,13.4,41.5,4.57159857199524
41009,"Columbia County, Oregon",OR,2013,54968.0,13.6,18.1,74.8963083967426,13.2,42.0,4.645906579608237
41009,"Columbia County, Oregon",OR,2014,54605.0,13.1,17.1,74.88416296737131,11.6,42.5,4.47768737049578
41009,"Columbia County, Oregon",OR,2015,53179.0,13.6,18.2,74.98132640234164,9.8,42.9,5.353080928069555
41009,"Columbia County, Oregon",OR,2016,55146.0,13.4,19.2,75.36998014222299,8.6,43.3,5.525908932222832
41009,"Columbia County, Oregon",OR,2017,57449.0,12.3,18.6,76.22319655555623,7.5,43.3,4.967256851806937
41009,"Columbia County, Oregon",OR,2018,59714.0,12.1,17.8,77.20090361994522,7.0,43.3,5.618243883937038
41009,"Columbia County, Oregon",OR,2019,62257.0,11.7,18.5,77.99642924376484,6.3,43.3,6.621461727496132
41009,"Columbia County, Oregon",OR,2020,68170.0,10.0,18.0,79.12291781795216,5.8,43.3,6.555579916684938
41009,"Columbia County, Oregon",OR,2021,73909.0,10.1,18.0,79.52371698720479,5.4,43.3,8.787527380492204
41009,"Columbia County, Oregon",OR,2022,83265.0,9.1,18.4,80.25851546416796,4.5,43.1,9.687578735197782
41009,"Columbia County, Oregon",OR,2023,86359.0,8.7,19.2,80.73370538831975,4.4,43.2,11.297852474323063
41011,"Coos County, Oregon",OR,2010,37491.0,,18.3,39.671943185271275,9.4,46.5,5.671213208901651
41011,"Coos County, Oregon",OR,2011,37789.0,,18.5,39.53974305557731,11.2,46.8,5.800193205602962
41011,"Coos County, Oregon",OR,2012,37853.0,17.3,17.8,39.432604561844286,12.2,47.2,6.5302225174360675
41011,"Coos County, Oregon",OR,2013,37940.0,17.8,18.0,39.317321036423955,13.1,47.6,6.996044031647747
41011,"Coos County, Oregon",OR,2014,39193.0,18.0,18.8,39.27033046899719,11.7,47.9,6.255701811546983
41011,"Coos County, Oregon",OR,2015,38605.0,18.3,18.3,39.33110493620247,11.7,48.1,6.349000259672812
41011,"Coos County, Oregon",OR,2016,39110.0,18.1,18.4,39.43699034813745,10.7,48.2,6.441571916475725
41011,"Coos County, Oregon",OR,2017,40848.0,17.9,18.6,39.422579907459905,9.2,48.3,6.34607307853843
41011,"Coos County, Oregon",OR,2018,43308.0,17.1,17.9,39.665051235382016,7.7,48.5,6.258978042273753
41011,"Coos County, Oregon",OR,2019,45051.0,16.1,17.8,39.901883695212916,7.6,48.6,6.5001430849106745
41011,"Coos County, Oregon",OR,2020,49445.0,16.1,19.9,40.20826219483542,7.0,48.7,5.764
41011,"Coos County, Oregon",OR,2021,52548.0,16.3,20.0,40.48644635400187,6.1,48.4,7.2092100039698295
41011,"Coos County, Oregon",OR,2022,57563.0,16.1,20.6,40.66751667381968,5.8,48.4,7.329822199342653
41011,"Coos County, Oregon",OR,2023,60313.0,15.6,21.7,40.61989956549389,5.5,48.6,7.505910165484633
41013,"Crook County, Oregon",OR,2010,46059.0,,15.4,7.222394357166619,9.9,43.6,7.649850976929021
41013,"Crook County, Oregon",OR,2011,45004.0,,15.7,7.169019469749027,14.5,44.8,7.921033390202291
41013,"Crook County, Oregon",OR,2012,40263.0,17.4,14.4,7.083753926327214,17.9,45.7,6.352539703373146
41013,"Crook County, Oregon",OR,2013,38795.0,19.5,14.5,7.01393017423376,17.2,46.8,5.733580508474576
41013,"Crook County, Oregon",OR,2014,36158.0,20.8,14.7,6.981703827113704,16.8,47.6,6.3801208865010075
41013,"Crook County, Oregon",OR,2015,37106.0,19.4,15.5,7.034743023415462,13.5,48.1,5.9600052280747615
41013,"Crook County, Oregon",OR,2016,39583.0,17.7,16.1,7.161634265200681,11.3,48.3,5.843426145586215
41013,"Crook County, Oregon",OR,2017,41777.0,15.3,17.9,7.290203962565069,8.3,48.0,6.480153036824486
41013,"Crook County, Oregon",OR,2018,44524.0,14.6,16.6,7.498332454382095,8.5,47.8,6.134162381920364
41013,"Crook County, Oregon",OR,2019,49006.0,13.5,19.8,7.724588266454152,6.9,47.5,4.3294975504158595
41013,"Crook County, Oregon",OR,2020,59000.0,10.2,18.8,7.966957252086236,5.0,46.8,4.998434728164458
41013,"Crook County, Oregon",OR,2021,64820.0,9.6,20.4,8.157294114764063,3.9,46.9,9.048407519236388
41013,"Crook County, Oregon",OR,2022,74969.0,7.9,20.9,8.387913911341961,4.1,47.0,10.258503401360544
41013,"Crook County, Oregon",OR,2023,81675.0,9.7,22.5,8.610812812255679,5.3,47.7,11.110117184005725
41033,"Josephine County, Oregon",OR,2010,38035.0,,16.5,50.14618749958045,11.0,46.4,6.024524040012907
41033,"Josephine County, Oregon",OR,2011,37824.0,,16.8,50.31950100357063,12.6,46.8,6.161660039429278
41033,"Josephine County, Oregon",OR,2012,36699.0,20.0,16.4,50.42934759060665,13.6,47.1,6.428644781432924
41033,"Josephine County, Oregon",OR,2013,37733.0,20.2,17.0,50.519055636686076,15.2,47.5,6.241947029348604
